user_id,created_at,company_id,language,activated_at,state
10954,2014-04-14 12:43,9687,spanish,2014-04-14 12:44,active
10955,2014-04-14 15:59,7408,english,2014-04-14 16:01,active
10956,2014-04-14 09:21,32,english,2014-04-14 09:23,active
10957,2014-04-14 11:55,2285,english,,pending
10958,2014-04-14 18:19,1418,english,,pending
10959,2014-04-14 10:37,2857,english,2014-04-14 10:38,active
10960,2014-04-14 14:34,284,japanese,2014-04-14 14:36,active
10961,2014-04-14 12:15,4455,italian,,pending
10962,2014-04-14 17:55,7,indian,,pending
10963,2014-04-14 19:16,8453,english,,pending
10964,2014-04-14 05:56,6037,english,,pending
10965,2014-04-14 15:17,5086,english,2014-04-14 15:19,active
10966,2014-04-14 10:34,3065,english,,pending
10967,2014-04-14 18:25,3735,english,2014-04-14 18:26,active
10968,2014-04-14 10:55,9436,german,2014-04-14 10:57,active
10969,2014-04-14 12:58,2776,arabic,,pending
10970,2014-04-14 15:31,2562,french,,pending
10971,2014-04-14 12:27,11620,japanese,,pending
10972,2014-04-14 10:56,3321,spanish,,pending
10973,2014-04-14 09:13,7802,english,,pending
10974,2014-04-14 15:37,2859,english,2014-04-14 15:39,active
10975,2014-04-14 11:09,12738,english,2014-04-14 11:11,active
10976,2014-04-14 04:02,2429,spanish,,pending
10977,2014-04-14 16:12,1,french,,pending
10978,2014-04-14 14:25,11848,french,2014-04-14 14:26,active
10979,2014-04-15 00:58,3700,english,2014-04-15 00:59,active
10980,2014-04-15 01:20,6092,english,2014-04-15 01:21,active
10981,2014-04-15 13:52,11298,arabic,,pending
10982,2014-04-15 16:34,26,spanish,2014-04-15 16:35,active
10983,2014-04-15 13:41,23,english,,pending
10984,2014-04-15 06:10,2,english,2014-04-15 06:11,active
10985,2014-04-15 13:45,11724,italian,,pending
10986,2014-04-15 15:26,12407,english,2014-04-15 15:28,active
10987,2014-04-15 11:37,4755,english,,pending
10988,2014-04-15 11:28,4016,japanese,2014-04-15 11:30,active
10989,2014-04-15 10:17,4369,spanish,2014-04-15 10:19,active
10990,2014-04-15 17:52,6719,english,,pending
10991,2014-04-15 11:21,3724,english,2014-04-15 11:23,active
10992,2014-04-15 18:45,56,english,2014-04-15 18:47,active
10993,2014-04-15 12:13,5621,english,,pending
10994,2014-04-15 12:28,631,english,,pending
10995,2014-04-15 17:04,777,japanese,2014-04-15 17:05,active
10996,2014-04-15 17:07,3210,english,,pending
10997,2014-04-15 15:09,10314,german,2014-04-15 15:10,active
10998,2014-04-15 15:48,13091,portugese,2014-04-15 15:49,active
10999,2014-04-15 18:28,2508,japanese,2014-04-15 18:29,active
11000,2014-04-15 11:13,9553,russian,,pending
11001,2014-04-15 15:22,7241,russian,2014-04-15 15:24,active
11002,2014-04-15 17:55,1,english,,pending
11003,2014-04-15 07:20,7208,english,,pending
11004,2014-04-15 08:30,12038,english,,pending
11005,2014-04-15 17:50,7586,english,,pending
11006,2014-04-15 01:11,9528,indian,,pending
11007,2014-04-15 22:43,5,english,,pending
11008,2014-04-15 10:03,235,spanish,2014-04-15 10:04,active
11009,2014-04-15 15:24,1,russian,,pending
11010,2014-04-15 12:31,11125,english,2014-04-15 12:32,active
11011,2014-04-15 17:24,12131,english,,pending
11012,2014-04-15 17:50,3,spanish,,pending
11013,2014-04-15 15:05,2,spanish,2014-04-15 15:07,active
11014,2014-04-15 11:02,8924,french,2014-04-15 11:04,active
11015,2014-04-15 08:42,7,english,,pending
11016,2014-04-15 18:03,332,portugese,2014-04-15 18:05,active
11017,2014-04-15 17:49,3,german,2014-04-15 17:51,active
11018,2014-04-15 16:51,1570,english,2014-04-15 16:53,active
11019,2014-04-15 01:53,368,french,,pending
11020,2014-04-15 00:32,11365,japanese,2014-04-15 00:34,active
11021,2014-04-15 18:41,1672,english,2014-04-15 18:43,active
11022,2014-04-15 16:09,4623,english,,pending
11023,2014-04-15 15:48,8164,spanish,2014-04-15 15:49,active
11024,2014-04-16 17:10,6,japanese,,pending
11025,2014-04-16 06:36,6388,english,,pending
11026,2014-04-16 23:47,9327,indian,,pending
11027,2014-04-16 09:15,6257,english,2014-04-16 09:16,active
11028,2014-04-16 15:55,47,english,2014-04-16 15:57,active
11029,2014-04-16 13:28,6,english,,pending
11030,2014-04-16 13:48,220,english,2014-04-16 13:49,active
11031,2014-04-16 17:53,15,german,,pending
11032,2014-04-16 09:47,11510,english,2014-04-16 09:49,active
11033,2014-04-16 16:09,1790,english,,pending
11034,2014-04-16 07:20,2998,english,2014-04-16 07:22,active
11035,2014-04-16 18:31,4600,japanese,,pending
11036,2014-04-16 09:58,10799,spanish,2014-04-16 09:59,active
11037,2014-04-16 17:00,471,french,2014-04-16 17:02,active
11038,2014-04-16 11:50,7004,english,,pending
11039,2014-04-16 08:05,10171,italian,,pending
11040,2014-04-16 06:52,18,japanese,2014-04-16 06:54,active
11041,2014-04-16 10:05,1101,english,,pending
11042,2014-04-16 10:06,4,spanish,2014-04-16 10:07,active
11043,2014-04-16 17:26,132,spanish,,pending
11044,2014-04-16 09:53,8454,english,2014-04-16 09:54,active
11045,2014-04-16 08:40,2399,spanish,,pending
11046,2014-04-16 16:03,608,arabic,2014-04-16 16:04,active
11047,2014-04-16 15:57,868,french,,pending
11048,2014-04-16 08:43,19,indian,2014-04-16 08:44,active
11049,2014-04-16 07:10,5410,english,,pending
11050,2014-04-16 13:51,6872,english,2014-04-16 13:53,active
11051,2014-04-16 15:37,6621,english,,pending
11052,2014-04-16 17:44,6563,english,,pending
11053,2014-04-16 06:12,7890,english,,pending
11054,2014-04-16 03:41,2291,english,2014-04-16 03:43,active
11055,2014-04-16 10:53,1,english,,pending
11056,2014-04-16 13:12,3998,japanese,2014-04-16 13:14,active
11057,2014-04-16 16:27,184,chinese,2014-04-16 16:29,active
11058,2014-04-16 08:44,15,english,2014-04-16 08:45,active
11059,2014-04-16 11:44,8649,english,2014-04-16 11:45,active
11060,2014-04-16 14:55,5388,chinese,,pending
11061,2014-04-16 08:05,4747,english,2014-04-16 08:06,active
11062,2014-04-16 17:12,3,english,,pending
11063,2014-04-16 15:50,4633,spanish,2014-04-16 15:52,active
11064,2014-04-16 07:10,1,english,2014-04-16 07:11,active
11065,2014-04-16 13:09,11864,spanish,,pending
11066,2014-04-16 00:36,2,english,2014-04-16 00:37,active
11067,2014-04-16 12:42,11065,japanese,,pending
11068,2014-04-16 17:39,3,english,2014-04-16 17:40,active
11069,2014-04-16 09:13,7121,english,2014-04-16 09:14,active
11070,2014-04-16 07:41,1513,english,2014-04-16 07:42,active
11071,2014-04-16 17:47,12158,italian,2014-04-16 17:49,active
11072,2014-04-16 10:02,9930,russian,2014-04-16 10:04,active
11073,2014-04-16 09:42,1,english,2014-04-16 09:44,active
11074,2014-04-16 19:27,1224,russian,,pending
11075,2014-04-16 13:33,1,spanish,2014-04-16 13:35,active
11076,2014-04-17 21:57,1472,english,,pending
11077,2014-04-17 09:54,2125,english,2014-04-17 09:56,active
11078,2014-04-17 13:31,11150,french,,pending
11079,2014-04-17 12:42,3,english,,pending
11080,2014-04-17 10:00,1,english,,pending
11081,2014-04-17 10:59,5208,french,,pending
11082,2014-04-17 13:01,8127,english,2014-04-17 13:02,active
11083,2014-04-17 10:56,1539,english,,pending
11084,2014-04-17 15:59,362,japanese,2014-04-17 16:00,active
11085,2014-04-17 13:12,3250,japanese,,pending
11086,2014-04-17 20:49,3755,french,2014-04-17 20:51,active
11087,2014-04-17 09:17,8674,spanish,,pending
11088,2014-04-17 13:23,2,english,2014-04-17 13:24,active
11089,2014-04-17 15:38,3042,english,,pending
11090,2014-04-17 16:40,20,french,2014-04-17 16:41,active
11091,2014-04-17 10:52,7178,russian,2014-04-17 10:54,active
11092,2014-04-17 16:04,6143,english,,pending
11093,2014-04-17 17:58,7375,english,2014-04-17 17:59,active
11094,2014-04-17 13:00,10084,russian,2014-04-17 13:01,active
11095,2014-04-17 02:50,3866,english,2014-04-17 02:52,active
11096,2014-04-17 12:05,5652,english,,pending
11097,2014-04-17 11:32,4430,english,,pending
11098,2014-04-17 16:29,5166,english,2014-04-17 16:31,active
11099,2014-04-17 09:00,1794,spanish,,pending
11100,2014-04-17 18:30,137,russian,2014-04-17 18:32,active
11101,2014-04-17 23:58,13178,english,2014-04-17 23:59,active
11102,2014-04-17 07:39,12372,spanish,,pending
11103,2014-04-17 14:39,5,english,2014-04-17 14:40,active
11104,2014-04-17 21:03,2023,english,,pending
11105,2014-04-17 11:32,4327,english,2014-04-17 11:33,active
11106,2014-04-17 13:32,2120,german,,pending
11107,2014-04-17 14:18,8314,russian,,pending
11108,2014-04-17 18:48,10571,french,,pending
11109,2014-04-17 18:12,115,english,,pending
11110,2014-04-17 18:30,946,english,2014-04-17 18:32,active
11111,2014-04-17 20:47,8351,arabic,2014-04-17 20:49,active
11112,2014-04-17 16:26,8789,russian,2014-04-17 16:28,active
11113,2014-04-17 17:50,5,german,,pending
11114,2014-04-17 17:21,23,english,2014-04-17 17:22,active
11115,2014-04-17 14:47,1264,english,2014-04-17 14:48,active
11116,2014-04-17 08:48,13,english,2014-04-17 08:50,active
11117,2014-04-17 13:34,1461,english,,pending
11118,2014-04-17 16:51,8590,italian,2014-04-17 16:52,active
11119,2014-04-17 13:57,9763,german,,pending
11120,2014-04-17 22:02,3510,korean,,pending
11121,2014-04-17 15:06,12807,french,,pending
11122,2014-04-17 07:54,7345,english,2014-04-17 07:55,active
11123,2014-04-17 18:20,6353,english,2014-04-17 18:22,active
11124,2014-04-17 12:12,9920,english,,pending
11125,2014-04-17 17:22,3027,english,,pending
11126,2014-04-17 14:16,10968,english,2014-04-17 14:18,active
11127,2014-04-17 13:58,9,english,2014-04-17 13:59,active
11128,2014-04-17 11:47,2016,french,,pending
11129,2014-04-17 22:28,4985,chinese,2014-04-17 22:30,active
11130,2014-04-17 10:41,9515,portugese,,pending
11131,2014-04-17 23:21,3633,english,2014-04-17 23:22,active
11132,2014-04-17 19:52,7,german,2014-04-17 19:53,active
11133,2014-04-17 01:06,35,indian,2014-04-17 01:07,active
11134,2014-04-17 11:32,7260,korean,2014-04-17 11:33,active
11135,2014-04-17 09:43,407,german,2014-04-17 09:44,active
11136,2014-04-18 04:56,1,spanish,,pending
11137,2014-04-18 07:22,45,french,,pending
11138,2014-04-18 09:14,10945,russian,2014-04-18 09:16,active
11139,2014-04-18 09:17,11269,chinese,2014-04-18 09:19,active
11140,2014-04-18 11:53,342,english,,pending
11141,2014-04-18 10:59,2,spanish,,pending
11142,2014-04-18 12:50,5180,english,,pending
11143,2014-04-18 09:26,8576,spanish,,pending
11144,2014-04-18 16:21,3075,spanish,,pending
11145,2014-04-18 14:08,8288,spanish,,pending
11146,2014-04-18 23:30,547,arabic,,pending
11147,2014-04-18 17:57,10040,english,2014-04-18 17:58,active
11148,2014-04-18 15:43,5000,portugese,,pending
11149,2014-04-18 09:24,3835,arabic,,pending
11150,2014-04-18 14:44,3604,spanish,,pending
11151,2014-04-18 10:47,11206,english,2014-04-18 10:48,active
11152,2014-04-18 14:26,2235,english,2014-04-18 14:27,active
11153,2014-04-18 16:13,8888,spanish,2014-04-18 16:14,active
11154,2014-04-18 12:54,1470,english,,pending
11155,2014-04-18 14:41,2,french,2014-04-18 14:43,active
11156,2014-04-18 13:34,10781,english,,pending
11157,2014-04-18 17:53,10649,english,2014-04-18 17:54,active
11158,2014-04-18 04:55,1848,english,,pending
11159,2014-04-18 04:26,4120,english,2014-04-18 04:27,active
11160,2014-04-18 19:27,6109,indian,2014-04-18 19:28,active
11161,2014-04-18 17:09,8659,english,2014-04-18 17:10,active
11162,2014-04-18 19:23,1784,english,,pending
11163,2014-04-18 17:06,1,french,2014-04-18 17:08,active
11164,2014-04-18 16:45,5766,french,2014-04-18 16:46,active
11165,2014-04-18 08:25,4588,english,2014-04-18 08:26,active
11166,2014-04-18 18:58,879,english,2014-04-18 19:00,active
11167,2014-04-18 13:07,2,french,2014-04-18 13:09,active
11168,2014-04-18 17:50,34,english,,pending
11169,2014-04-18 06:50,190,spanish,,pending
11170,2014-04-18 18:14,6342,english,2014-04-18 18:15,active
11171,2014-04-18 10:57,8893,english,2014-04-18 10:58,active
11172,2014-04-18 11:14,11410,english,2014-04-18 11:15,active
11173,2014-04-18 22:04,583,portugese,2014-04-18 22:06,active
11174,2014-04-18 12:13,3,indian,,pending
11175,2014-04-18 16:41,2,english,,pending
11176,2014-04-18 12:14,11262,english,2014-04-18 12:15,active
11177,2014-04-18 18:11,6090,indian,2014-04-18 18:13,active
11178,2014-04-18 15:57,4349,english,2014-04-18 15:59,active
11179,2014-04-18 17:26,2228,italian,2014-04-18 17:27,active
11180,2014-04-18 13:58,11013,english,2014-04-18 14:00,active
11181,2014-04-18 13:12,11685,english,2014-04-18 13:14,active
11182,2014-04-18 11:15,9012,english,2014-04-18 11:17,active
11183,2014-04-18 18:00,2972,english,,pending
11184,2014-04-18 18:49,5953,english,2014-04-18 18:51,active
11185,2014-04-18 14:11,6083,german,2014-04-18 14:13,active
11186,2014-04-18 12:47,62,english,,pending
11187,2014-04-18 16:20,8150,japanese,,pending
11188,2014-04-18 13:43,159,spanish,,pending
11189,2014-04-19 20:00,23,english,2014-04-19 20:02,active
11190,2014-04-19 14:01,1150,english,,pending
11191,2014-04-19 07:40,4,english,,pending
11192,2014-04-19 15:45,9470,english,2014-04-19 15:47,active
11193,2014-04-19 09:02,9708,english,2014-04-19 09:03,active
11194,2014-04-19 17:15,4,english,2014-04-19 17:17,active
11195,2014-04-19 11:24,5,italian,2014-04-19 11:25,active
11196,2014-04-19 09:38,9858,japanese,,pending
11197,2014-04-19 14:31,16,english,,pending
11198,2014-04-19 18:55,1,spanish,,pending
11199,2014-04-19 10:15,220,french,,pending
11200,2014-04-19 12:09,6648,english,,pending
11201,2014-04-19 09:51,8830,french,,pending
11202,2014-04-19 05:16,9324,english,2014-04-19 05:17,active
11203,2014-04-19 17:26,7944,english,2014-04-19 17:28,active
11204,2014-04-20 12:21,5713,english,,pending
11205,2014-04-20 02:12,1,english,,pending
11206,2014-04-20 10:27,1702,arabic,2014-04-20 10:28,active
11207,2014-04-20 11:51,1116,english,2014-04-20 11:53,active
11208,2014-04-20 15:43,8131,english,,pending
11209,2014-04-20 18:32,1869,english,,pending
11210,2014-04-20 14:44,1,english,2014-04-20 14:45,active
11211,2014-04-20 16:43,9192,japanese,,pending
11212,2014-04-20 09:55,5535,english,2014-04-20 09:56,active
11213,2014-04-20 11:46,4772,english,2014-04-20 11:47,active
11214,2014-04-20 20:07,5239,german,,pending
11215,2014-04-20 13:56,486,english,2014-04-20 13:58,active
11216,2014-04-20 07:48,10387,english,2014-04-20 07:49,active
11217,2014-04-20 13:56,2083,english,2014-04-20 13:57,active
11218,2014-04-20 17:00,5631,korean,,pending
11219,2014-04-20 10:47,13071,korean,2014-04-20 10:49,active
11220,2014-04-20 13:42,7109,english,2014-04-20 13:44,active
11221,2014-04-21 15:08,12913,german,,pending
11222,2014-04-21 09:47,1,english,2014-04-21 09:49,active
11223,2014-04-21 02:15,10183,english,,pending
11224,2014-04-21 19:48,1,english,2014-04-21 19:49,active
11225,2014-04-21 21:29,12282,japanese,,pending
11226,2014-04-21 17:36,11040,italian,,pending
11227,2014-04-21 10:46,1644,german,2014-04-21 10:47,active
11228,2014-04-21 01:09,10250,japanese,,pending
11229,2014-04-21 07:27,33,spanish,,pending
11230,2014-04-21 15:25,12605,chinese,2014-04-21 15:26,active
11231,2014-04-21 16:21,1216,english,2014-04-21 16:23,active
11232,2014-04-21 10:17,9614,english,,pending
11233,2014-04-21 09:14,1,english,2014-04-21 09:16,active
11234,2014-04-21 17:06,9759,russian,,pending
11235,2014-04-21 13:34,10154,spanish,2014-04-21 13:36,active
11236,2014-04-21 16:47,786,french,2014-04-21 16:49,active
11237,2014-04-21 15:56,12384,arabic,2014-04-21 15:57,active
11238,2014-04-21 14:35,7994,english,,pending
11239,2014-04-21 09:52,4411,english,2014-04-21 09:54,active
11240,2014-04-21 17:53,2,english,2014-04-21 17:55,active
11241,2014-04-21 16:18,5,chinese,,pending
11242,2014-04-21 11:10,308,english,,pending
11243,2014-04-21 01:41,12273,english,,pending
11244,2014-04-21 13:04,2708,english,2014-04-21 13:06,active
11245,2014-04-21 16:19,3983,spanish,,pending
11246,2014-04-21 16:32,8529,english,2014-04-21 16:34,active
11247,2014-04-21 04:30,736,chinese,,pending
11248,2014-04-21 11:17,2484,italian,,pending
11249,2014-04-21 23:12,1017,korean,,pending
11250,2014-04-21 11:43,5,portugese,2014-04-21 11:44,active
11251,2014-04-21 14:19,6019,spanish,2014-04-21 14:20,active
11252,2014-04-21 00:14,3875,english,2014-04-21 00:15,active
11253,2014-04-21 14:41,3475,english,,pending
11254,2014-04-21 21:12,10507,russian,2014-04-21 21:14,active
11255,2014-04-21 10:42,3943,french,,pending
11256,2014-04-21 11:59,12994,spanish,2014-04-21 12:01,active
11257,2014-04-21 09:53,69,english,2014-04-21 09:54,active
11258,2014-04-21 12:29,528,english,,pending
11259,2014-04-21 17:58,160,chinese,,pending
11260,2014-04-21 20:47,6990,chinese,,pending
11261,2014-04-21 08:17,839,spanish,2014-04-21 08:18,active
11262,2014-04-21 14:49,8393,english,2014-04-21 14:50,active
11263,2014-04-21 15:46,3607,english,2014-04-21 15:47,active
11264,2014-04-21 17:09,11843,english,2014-04-21 17:11,active
11265,2014-04-21 14:29,572,german,2014-04-21 14:31,active
11266,2014-04-21 12:14,38,italian,,pending
11267,2014-04-21 13:15,8329,english,,pending
11268,2014-04-21 14:23,139,chinese,,pending
11269,2014-04-21 14:08,12973,portugese,2014-04-21 14:09,active
11270,2014-04-21 16:08,11659,english,2014-04-21 16:10,active
11271,2014-04-21 09:54,2,french,,pending
11272,2014-04-21 15:40,12286,english,2014-04-21 15:41,active
11273,2014-04-21 10:02,1,german,,pending
11274,2014-04-21 17:40,2422,arabic,,pending
11275,2014-04-21 12:47,2,portugese,2014-04-21 12:48,active
11276,2014-04-21 16:34,4965,chinese,2014-04-21 16:36,active
11277,2014-04-21 12:05,6150,english,2014-04-21 12:06,active
11278,2014-04-21 11:21,1,arabic,2014-04-21 11:22,active
11279,2014-04-21 10:44,153,english,2014-04-21 10:46,active
11280,2014-04-21 14:53,12441,chinese,2014-04-21 14:54,active
11281,2014-04-21 16:33,10,english,,pending
11282,2014-04-21 03:00,10830,spanish,2014-04-21 03:01,active
11283,2014-04-21 17:30,9769,portugese,,pending
11284,2014-04-21 10:06,3578,english,2014-04-21 10:08,active
11285,2014-04-21 09:39,814,english,2014-04-21 09:40,active
11286,2014-04-21 10:27,6754,english,,pending
11287,2014-04-22 11:31,2462,spanish,,pending
11288,2014-04-22 09:14,12702,japanese,2014-04-22 09:15,active
11289,2014-04-22 16:43,3478,portugese,,pending
11290,2014-04-22 11:42,12140,japanese,,pending
11291,2014-04-22 09:50,1096,english,,pending
11292,2014-04-22 11:20,2664,portugese,2014-04-22 11:22,active
11293,2014-04-22 13:35,11532,spanish,2014-04-22 13:37,active
11294,2014-04-22 14:36,234,english,2014-04-22 14:37,active
11295,2014-04-22 15:19,80,spanish,2014-04-22 15:21,active
11296,2014-04-22 05:58,2,spanish,,pending
11297,2014-04-22 09:22,10491,arabic,2014-04-22 09:23,active
11298,2014-04-22 18:28,2148,french,2014-04-22 18:29,active
11299,2014-04-22 06:59,2139,russian,2014-04-22 07:01,active
11300,2014-04-22 09:50,11229,english,,pending
11301,2014-04-22 18:31,103,chinese,2014-04-22 18:32,active
11302,2014-04-22 09:25,1,french,,pending
11303,2014-04-22 17:16,12220,french,2014-04-22 17:17,active
11304,2014-04-22 12:52,1968,english,2014-04-22 12:53,active
11305,2014-04-22 17:06,14,english,,pending
11306,2014-04-22 10:36,9967,english,2014-04-22 10:38,active
11307,2014-04-22 11:43,3485,german,2014-04-22 11:45,active
11308,2014-04-22 21:11,3054,german,2014-04-22 21:13,active
11309,2014-04-22 09:24,384,french,2014-04-22 09:26,active
11310,2014-04-22 09:20,7009,french,2014-04-22 09:21,active
11311,2014-04-22 07:23,3736,italian,2014-04-22 07:24,active
11312,2014-04-22 10:40,3541,japanese,,pending
11313,2014-04-22 00:31,4,japanese,,pending
11314,2014-04-22 15:25,2,german,2014-04-22 15:27,active
11315,2014-04-22 17:43,6,english,,pending
11316,2014-04-22 22:15,2833,english,,pending
11317,2014-04-22 06:21,5,german,,pending
11318,2014-04-22 19:09,11715,portugese,,pending
11319,2014-04-22 18:40,3,english,2014-04-22 18:42,active
11320,2014-04-22 16:30,10623,arabic,,pending
11321,2014-04-22 19:56,2827,english,,pending
11322,2014-04-22 15:22,11455,spanish,,pending
11323,2014-04-22 00:13,7523,german,2014-04-22 00:14,active
11324,2014-04-22 13:46,4,english,2014-04-22 13:47,active
11325,2014-04-22 15:20,4308,chinese,2014-04-22 15:22,active
11326,2014-04-22 18:28,10049,russian,2014-04-22 18:29,active
11327,2014-04-22 10:20,62,english,,pending
11328,2014-04-22 18:15,277,german,,pending
11329,2014-04-22 17:58,1,english,2014-04-22 18:00,active
11330,2014-04-22 09:46,12276,spanish,2014-04-22 09:47,active
11331,2014-04-22 19:00,4486,english,,pending
11332,2014-04-22 07:28,12426,english,,pending
11333,2014-04-22 13:54,19,russian,,pending
11334,2014-04-22 21:34,6002,spanish,,pending
11335,2014-04-22 14:42,5044,french,2014-04-22 14:43,active
11336,2014-04-22 22:03,902,english,,pending
11337,2014-04-22 12:07,9,chinese,2014-04-22 12:08,active
11338,2014-04-22 17:22,7318,english,,pending
11339,2014-04-22 16:03,496,english,2014-04-22 16:05,active
11340,2014-04-22 11:35,11281,spanish,,pending
11341,2014-04-22 12:36,7605,chinese,2014-04-22 12:37,active
11342,2014-04-22 13:33,2338,english,2014-04-22 13:34,active
11343,2014-04-22 16:50,4188,english,2014-04-22 16:51,active
11344,2014-04-22 13:17,12671,english,2014-04-22 13:18,active
11345,2014-04-22 17:26,4902,portugese,,pending
11346,2014-04-22 12:04,21,arabic,,pending
11347,2014-04-22 12:47,866,chinese,,pending
11348,2014-04-23 13:38,9055,english,2014-04-23 13:39,active
11349,2014-04-23 05:12,8326,italian,,pending
11350,2014-04-23 11:04,1294,english,,pending
11351,2014-04-23 10:37,4160,english,,pending
11352,2014-04-23 14:22,8899,english,2014-04-23 14:23,active
11353,2014-04-23 08:47,10564,english,2014-04-23 08:49,active
11354,2014-04-23 09:40,25,portugese,,pending
11355,2014-04-23 13:23,4115,english,,pending
11356,2014-04-23 13:39,1,russian,2014-04-23 13:40,active
11357,2014-04-23 18:04,13028,english,2014-04-23 18:05,active
11358,2014-04-23 09:27,9970,french,2014-04-23 09:28,active
11359,2014-04-23 11:09,118,french,,pending
11360,2014-04-23 16:18,10303,japanese,2014-04-23 16:20,active
11361,2014-04-23 16:21,6593,english,2014-04-23 16:22,active
11362,2014-04-23 07:25,718,english,,pending
11363,2014-04-23 06:17,1,english,,pending
11364,2014-04-23 13:37,3018,german,2014-04-23 13:39,active
11365,2014-04-23 14:16,9906,english,,pending
11366,2014-04-23 23:06,3,english,2014-04-23 23:08,active
11367,2014-04-23 09:44,9226,english,2014-04-23 09:46,active
11368,2014-04-23 16:29,242,german,,pending
11369,2014-04-23 15:19,5843,chinese,2014-04-23 15:20,active
11370,2014-04-23 13:56,4339,english,2014-04-23 13:58,active
11371,2014-04-23 07:42,10787,english,,pending
11372,2014-04-23 14:47,10,chinese,,pending
11373,2014-04-23 11:35,4911,french,2014-04-23 11:37,active
11374,2014-04-23 18:16,5763,english,,pending
11375,2014-04-23 13:41,4929,english,,pending
11376,2014-04-23 12:32,9700,indian,2014-04-23 12:33,active
11377,2014-04-23 06:58,6269,english,,pending
11378,2014-04-23 17:43,10077,german,,pending
11379,2014-04-23 13:41,1064,arabic,,pending
11380,2014-04-23 16:27,9403,english,,pending
11381,2014-04-23 16:09,4641,english,,pending
11382,2014-04-23 10:14,7738,indian,2014-04-23 10:15,active
11383,2014-04-23 05:45,7203,english,,pending
11384,2014-04-23 08:49,12866,english,,pending
11385,2014-04-23 13:09,10586,french,,pending
11386,2014-04-23 09:58,11885,indian,2014-04-23 10:00,active
11387,2014-04-23 13:19,336,english,,pending
11388,2014-04-23 16:30,2,arabic,,pending
11389,2014-04-23 15:55,5,russian,,pending
11390,2014-04-23 00:57,4280,english,2014-04-23 00:58,active
11391,2014-04-23 18:08,1063,english,,pending
11392,2014-04-23 13:16,238,english,2014-04-23 13:17,active
11393,2014-04-23 17:32,8145,russian,2014-04-23 17:34,active
11394,2014-04-23 13:19,11019,spanish,,pending
11395,2014-04-23 11:49,8098,german,2014-04-23 11:50,active
11396,2014-04-23 18:20,5,english,,pending
11397,2014-04-23 12:26,4921,spanish,2014-04-23 12:28,active
11398,2014-04-23 09:29,612,chinese,,pending
11399,2014-04-23 03:43,4,english,,pending
11400,2014-04-23 20:05,12137,english,,pending
11401,2014-04-23 16:12,16,italian,2014-04-23 16:14,active
11402,2014-04-23 10:25,57,english,2014-04-23 10:26,active
11403,2014-04-23 09:58,17,portugese,,pending
11404,2014-04-23 10:25,4676,english,2014-04-23 10:26,active
11405,2014-04-23 14:33,8491,english,,pending
11406,2014-04-23 15:40,8595,indian,2014-04-23 15:41,active
11407,2014-04-23 17:53,7537,english,2014-04-23 17:55,active
11408,2014-04-23 11:56,4230,french,,pending
11409,2014-04-23 14:52,73,german,,pending
11410,2014-04-23 15:32,12,japanese,,pending
11411,2014-04-23 04:17,3551,french,,pending
11412,2014-04-23 08:22,6562,english,2014-04-23 08:24,active
11413,2014-04-23 11:45,9558,english,,pending
11414,2014-04-23 23:02,192,english,2014-04-23 23:03,active
11415,2014-04-23 15:50,7440,english,,pending
11416,2014-04-23 11:14,7771,english,2014-04-23 11:16,active
11417,2014-04-23 16:07,10757,english,2014-04-23 16:08,active
11418,2014-04-23 14:04,1990,german,,pending
11419,2014-04-23 12:37,9232,japanese,,pending
11420,2014-04-24 12:39,12435,german,,pending
11421,2014-04-24 17:29,73,japanese,2014-04-24 17:30,active
11422,2014-04-24 12:12,2,english,,pending
11423,2014-04-24 15:26,1,japanese,2014-04-24 15:27,active
11424,2014-04-24 11:05,5448,english,,pending
11425,2014-04-24 05:47,188,indian,2014-04-24 05:48,active
11426,2014-04-24 23:23,1730,japanese,2014-04-24 23:25,active
11427,2014-04-24 13:03,13159,english,2014-04-24 13:05,active
11428,2014-04-24 15:55,5299,japanese,,pending
11429,2014-04-24 21:12,11494,english,,pending
11430,2014-04-24 17:21,186,portugese,2014-04-24 17:22,active
11431,2014-04-24 14:15,7466,japanese,,pending
11432,2014-04-24 17:02,1,indian,2014-04-24 17:03,active
11433,2014-04-24 23:24,4,english,,pending
11434,2014-04-24 16:16,12024,spanish,,pending
11435,2014-04-24 01:26,3926,english,2014-04-24 01:27,active
11436,2014-04-24 10:08,460,german,2014-04-24 10:10,active
11437,2014-04-24 10:52,79,german,2014-04-24 10:53,active
11438,2014-04-24 08:05,252,chinese,,pending
11439,2014-04-24 14:18,1,spanish,,pending
11440,2014-04-24 14:52,13045,chinese,2014-04-24 14:53,active
11441,2014-04-24 15:06,5726,russian,,pending
11442,2014-04-24 13:46,16,english,2014-04-24 13:48,active
11443,2014-04-24 10:22,12980,spanish,,pending
11444,2014-04-24 18:33,11981,english,2014-04-24 18:35,active
11445,2014-04-24 03:57,265,spanish,,pending
11446,2014-04-24 13:24,964,english,,pending
11447,2014-04-24 08:19,6,english,,pending
11448,2014-04-24 13:09,17,german,,pending
11449,2014-04-24 12:11,3991,spanish,,pending
11450,2014-04-24 19:11,251,indian,2014-04-24 19:13,active
11451,2014-04-24 12:33,10082,english,,pending
11452,2014-04-24 14:22,4312,chinese,,pending
11453,2014-04-24 09:31,1160,french,2014-04-24 09:33,active
