 ,occurred_at,action,user_type
9579,2014-08-07 09:30,email_open,2
9579,2014-08-14 09:30,sent_weekly_digest,2
9579,2014-08-21 09:30,sent_weekly_digest,2
9579,2014-08-28 09:30,sent_weekly_digest,2
9586,2014-05-01 09:30,sent_weekly_digest,1
9586,2014-05-08 09:30,sent_weekly_digest,1
9586,2014-05-15 09:30,sent_weekly_digest,1
9586,2014-05-22 09:30,sent_weekly_digest,1
9586,2014-05-29 09:30,sent_weekly_digest,1
9586,2014-06-05 09:30,sent_weekly_digest,1
9586,2014-06-12 09:30,sent_weekly_digest,1
9586,2014-06-19 09:30,sent_weekly_digest,1
9586,2014-06-26 09:30,sent_weekly_digest,1
9586,2014-06-26 09:30,email_open,1
9586,2014-06-26 09:30,email_clickthrough,1
9586,2014-07-03 09:30,sent_weekly_digest,1
9586,2014-07-10 09:30,sent_weekly_digest,1
9586,2014-07-10 09:30,email_open,1
9586,2014-07-17 09:30,sent_weekly_digest,1
9586,2014-07-17 09:30,email_open,1
9586,2014-07-24 09:30,sent_weekly_digest,1
9586,2014-07-31 09:30,sent_weekly_digest,1
9586,2014-08-07 09:30,sent_weekly_digest,1
9586,2014-08-07 09:30,email_open,1
9586,2014-08-07 09:31,email_clickthrough,1
9586,2014-08-14 09:30,sent_weekly_digest,1
9586,2014-08-14 09:30,email_open,1
9586,2014-08-21 09:30,sent_weekly_digest,1
9586,2014-08-21 09:30,email_open,1
9586,2014-08-28 09:30,sent_weekly_digest,1
9586,2014-08-28 09:30,email_open,1
9588,2014-05-01 09:30,sent_weekly_digest,1
9588,2014-05-01 09:30,email_open,1
9588,2014-05-01 09:31,email_clickthrough,1
9588,2014-05-08 09:30,sent_weekly_digest,1
9588,2014-05-08 09:30,email_open,1
9588,2014-05-08 09:30,email_clickthrough,1
9588,2014-05-15 09:30,sent_weekly_digest,1
9588,2014-05-22 09:30,sent_weekly_digest,1
9588,2014-05-29 09:30,sent_weekly_digest,1
9588,2014-05-29 09:30,email_open,1
9588,2014-06-05 09:30,sent_weekly_digest,1
9588,2014-06-05 09:30,email_open,1
9588,2014-06-12 09:30,sent_weekly_digest,1
9588,2014-06-19 09:30,sent_weekly_digest,1
9588,2014-06-26 09:30,sent_weekly_digest,1
9588,2014-07-03 09:30,sent_weekly_digest,1
9588,2014-07-03 09:30,email_open,1
9588,2014-07-03 09:31,email_clickthrough,1
9588,2014-07-10 09:30,sent_weekly_digest,1
9588,2014-07-17 09:30,sent_weekly_digest,1
9588,2014-07-24 09:30,sent_weekly_digest,1
9588,2014-07-31 09:30,sent_weekly_digest,1
9588,2014-08-07 09:30,sent_weekly_digest,1
9588,2014-08-14 09:30,sent_weekly_digest,1
9588,2014-08-14 09:30,email_open,1
9588,2014-08-21 09:30,sent_weekly_digest,1
9588,2014-08-28 09:30,sent_weekly_digest,1
9589,2014-05-01 09:30,sent_weekly_digest,2
9589,2014-05-08 09:30,sent_weekly_digest,2
9589,2014-05-15 09:30,sent_weekly_digest,2
9589,2014-05-22 09:30,sent_weekly_digest,2
9589,2014-05-29 09:30,sent_weekly_digest,2
9589,2014-06-05 09:30,sent_weekly_digest,2
9589,2014-06-12 09:30,sent_weekly_digest,2
9589,2014-06-12 09:30,email_open,2
9589,2014-06-12 09:30,email_clickthrough,2
9589,2014-06-19 09:30,sent_weekly_digest,2
9589,2014-06-26 09:30,sent_weekly_digest,2
9589,2014-07-03 09:30,sent_weekly_digest,2
9589,2014-07-10 09:30,sent_weekly_digest,2
9589,2014-07-17 09:30,sent_weekly_digest,2
9589,2014-07-24 09:30,sent_weekly_digest,2
9589,2014-07-24 09:30,email_open,2
9589,2014-07-31 09:30,sent_weekly_digest,2
9589,2014-07-31 09:30,email_open,2
9589,2014-07-31 09:31,email_clickthrough,2
9589,2014-08-07 09:30,sent_weekly_digest,2
9589,2014-08-07 09:30,email_open,2
9589,2014-08-14 09:30,sent_weekly_digest,2
9589,2014-08-21 09:30,sent_weekly_digest,2
9589,2014-08-28 09:30,sent_weekly_digest,2
9595,2014-05-01 09:30,sent_weekly_digest,1
9595,2014-05-01 09:30,email_open,1
9595,2014-05-08 09:30,sent_weekly_digest,1
9595,2014-05-08 09:30,email_open,1
9595,2014-05-08 09:31,email_clickthrough,1
9595,2014-05-15 09:30,sent_weekly_digest,1
9595,2014-05-22 09:30,sent_weekly_digest,1
9595,2014-05-29 09:30,sent_weekly_digest,1
9595,2014-06-05 09:30,sent_weekly_digest,1
9595,2014-06-12 09:30,sent_weekly_digest,1
9595,2014-06-19 09:30,sent_weekly_digest,1
9595,2014-06-26 09:30,sent_weekly_digest,1
9595,2014-07-03 09:30,sent_weekly_digest,1
9595,2014-07-03 09:30,email_open,1
9595,2014-07-03 09:30,email_clickthrough,1
9595,2014-07-10 09:30,sent_weekly_digest,1
9595,2014-07-17 09:30,sent_weekly_digest,1
9595,2014-07-24 09:30,sent_weekly_digest,1
9595,2014-07-31 09:30,sent_weekly_digest,1
9595,2014-08-07 09:30,sent_weekly_digest,1
9595,2014-08-07 09:30,email_open,1
9595,2014-08-07 09:31,email_clickthrough,1
9595,2014-08-14 09:30,sent_weekly_digest,1
9595,2014-08-21 09:30,sent_weekly_digest,1
9595,2014-08-21 09:30,email_open,1
9595,2014-08-28 09:30,sent_weekly_digest,1
9611,2014-05-01 09:30,sent_weekly_digest,1
9611,2014-05-08 09:30,sent_weekly_digest,1
9611,2014-05-08 09:30,email_open,1
9611,2014-05-08 09:30,email_clickthrough,1
9611,2014-05-15 09:30,sent_weekly_digest,1
9611,2014-05-15 09:30,email_open,1
9611,2014-05-22 09:30,sent_weekly_digest,1
9611,2014-05-22 09:30,email_open,1
9611,2014-05-29 09:30,sent_weekly_digest,1
9611,2014-05-29 09:30,email_open,1
9611,2014-05-29 09:30,email_clickthrough,1
9611,2014-06-05 09:30,sent_weekly_digest,1
9611,2014-06-12 09:30,sent_weekly_digest,1
9611,2014-06-19 09:30,sent_weekly_digest,1
9611,2014-06-26 09:30,sent_weekly_digest,1
9611,2014-07-03 09:30,sent_weekly_digest,1
9611,2014-07-10 09:30,sent_weekly_digest,1
9611,2014-07-17 09:30,sent_weekly_digest,1
9611,2014-07-17 09:30,email_open,1
9611,2014-07-24 09:30,sent_weekly_digest,1
9611,2014-07-31 09:30,sent_weekly_digest,1
9611,2014-07-31 09:30,email_open,1
9611,2014-07-31 09:30,email_clickthrough,1
9611,2014-08-07 09:30,sent_weekly_digest,1
9611,2014-08-14 09:30,sent_weekly_digest,1
9611,2014-08-21 09:30,sent_weekly_digest,1
9611,2014-08-28 09:30,sent_weekly_digest,1
9611,2014-08-28 09:30,email_open,1
9619,2014-05-01 09:30,sent_weekly_digest,3
9619,2014-05-01 09:30,email_open,3
9619,2014-05-08 09:30,sent_weekly_digest,3
9619,2014-05-15 09:30,sent_weekly_digest,3
9619,2014-05-22 09:30,sent_weekly_digest,3
9619,2014-05-29 09:30,sent_weekly_digest,3
9619,2014-05-29 09:30,email_open,3
9619,2014-05-29 09:31,email_clickthrough,3
9619,2014-06-05 09:30,sent_weekly_digest,3
9619,2014-06-12 09:30,sent_weekly_digest,3
9619,2014-06-19 09:30,sent_weekly_digest,3
9619,2014-06-26 09:30,sent_weekly_digest,3
9619,2014-07-03 09:30,sent_weekly_digest,3
9619,2014-07-10 09:30,sent_weekly_digest,3
9619,2014-07-17 09:30,sent_weekly_digest,3
9619,2014-07-24 09:30,sent_weekly_digest,3
9619,2014-07-31 09:30,sent_weekly_digest,3
9619,2014-08-07 09:30,sent_weekly_digest,3
9619,2014-08-07 09:30,email_open,3
9619,2014-08-14 09:30,sent_weekly_digest,3
9619,2014-08-21 09:30,sent_weekly_digest,3
9619,2014-08-21 09:30,email_open,3
9619,2014-08-28 09:30,sent_weekly_digest,3
9624,2014-05-02 09:30,sent_weekly_digest,1
9624,2014-05-02 09:30,email_open,1
9624,2014-05-09 09:30,sent_weekly_digest,1
9624,2014-05-09 09:30,email_open,1
9624,2014-05-16 09:30,sent_weekly_digest,1
9624,2014-05-23 09:30,sent_weekly_digest,1
9624,2014-05-30 09:30,sent_weekly_digest,1
9624,2014-06-06 09:30,sent_weekly_digest,1
9624,2014-06-13 09:30,sent_weekly_digest,1
9624,2014-06-13 09:30,email_open,1
9624,2014-06-13 09:30,email_clickthrough,1
9624,2014-06-20 09:30,sent_weekly_digest,1
9624,2014-06-27 09:30,sent_weekly_digest,1
9624,2014-07-04 09:30,sent_weekly_digest,1
9624,2014-07-11 09:30,sent_weekly_digest,1
9624,2014-07-11 09:30,email_open,1
9624,2014-07-11 09:30,email_clickthrough,1
9624,2014-07-18 09:30,sent_weekly_digest,1
9624,2014-07-18 09:30,email_open,1
9624,2014-07-25 09:30,sent_weekly_digest,1
9624,2014-07-25 09:30,email_open,1
9624,2014-08-01 09:30,sent_weekly_digest,1
9624,2014-08-08 09:30,sent_weekly_digest,1
9624,2014-08-15 09:30,sent_weekly_digest,1
9624,2014-08-15 09:30,email_open,1
9624,2014-08-22 09:30,sent_weekly_digest,1
9624,2014-08-29 09:30,sent_weekly_digest,1
9626,2014-05-02 09:30,sent_weekly_digest,1
9626,2014-05-09 09:30,sent_weekly_digest,1
9626,2014-05-09 09:30,email_open,1
9626,2014-05-16 09:30,sent_weekly_digest,1
9626,2014-05-23 09:30,sent_weekly_digest,1
9626,2014-05-23 09:30,email_open,1
9626,2014-05-23 09:31,email_clickthrough,1
9626,2014-05-30 09:30,sent_weekly_digest,1
9626,2014-05-30 09:30,email_open,1
9626,2014-06-06 09:30,sent_weekly_digest,1
9626,2014-06-06 09:30,email_open,1
9626,2014-06-06 09:30,email_clickthrough,1
9626,2014-06-13 09:30,sent_weekly_digest,1
9626,2014-06-20 09:30,sent_weekly_digest,1
9626,2014-06-27 09:30,sent_weekly_digest,1
9626,2014-07-04 09:30,sent_weekly_digest,1
9626,2014-07-11 09:30,sent_weekly_digest,1
9626,2014-07-18 09:30,sent_weekly_digest,1
9626,2014-07-25 09:30,sent_weekly_digest,1
9626,2014-08-01 09:30,sent_weekly_digest,1
9626,2014-08-08 09:30,sent_weekly_digest,1
9626,2014-08-15 09:30,sent_weekly_digest,1
9626,2014-08-15 09:30,email_open,1
9626,2014-08-22 09:30,sent_weekly_digest,1
9626,2014-08-22 09:30,email_open,1
9626,2014-08-29 09:30,sent_weekly_digest,1
9628,2014-05-02 09:30,sent_weekly_digest,2
9628,2014-05-09 09:30,sent_weekly_digest,2
9628,2014-05-16 09:30,sent_weekly_digest,2
9628,2014-05-23 09:30,sent_weekly_digest,2
9628,2014-05-30 09:30,sent_weekly_digest,2
9628,2014-05-30 09:30,email_open,2
9628,2014-06-06 09:30,sent_weekly_digest,2
9628,2014-06-13 09:30,sent_weekly_digest,2
9628,2014-06-13 09:30,email_open,2
9628,2014-06-20 09:30,sent_weekly_digest,2
9628,2014-06-20 09:30,email_open,2
9628,2014-06-27 09:30,sent_weekly_digest,2
9628,2014-07-04 09:30,sent_weekly_digest,2
9628,2014-07-11 09:30,sent_weekly_digest,2
9628,2014-07-18 09:30,sent_weekly_digest,2
9628,2014-07-25 09:30,sent_weekly_digest,2
9628,2014-07-25 09:30,email_open,2
9628,2014-08-01 09:30,sent_weekly_digest,2
9628,2014-08-01 09:30,email_open,2
9628,2014-08-08 09:30,sent_weekly_digest,2
9628,2014-08-08 09:30,email_open,2
9628,2014-08-15 09:30,sent_weekly_digest,2
9628,2014-08-22 09:30,sent_weekly_digest,2
9628,2014-08-29 09:30,sent_weekly_digest,2
9630,2014-05-02 09:30,sent_weekly_digest,2
9630,2014-05-09 09:30,sent_weekly_digest,2
9630,2014-05-16 09:30,sent_weekly_digest,2
9630,2014-05-23 09:30,sent_weekly_digest,2
9630,2014-05-30 09:30,sent_weekly_digest,2
9630,2014-05-30 09:30,email_open,2
9630,2014-06-06 09:30,sent_weekly_digest,2
9630,2014-06-06 09:30,email_open,2
9630,2014-06-13 09:30,sent_weekly_digest,2
9630,2014-06-20 09:30,sent_weekly_digest,2
9630,2014-06-27 09:30,sent_weekly_digest,2
9630,2014-06-27 09:30,email_open,2
9630,2014-06-27 09:31,email_clickthrough,2
9630,2014-07-04 09:30,sent_weekly_digest,2
9630,2014-07-11 09:30,sent_weekly_digest,2
9630,2014-07-18 09:30,sent_weekly_digest,2
9630,2014-07-25 09:30,sent_weekly_digest,2
9630,2014-08-01 09:30,sent_weekly_digest,2
9630,2014-08-08 09:30,sent_weekly_digest,2
9630,2014-08-15 09:30,sent_weekly_digest,2
9630,2014-08-22 09:30,sent_weekly_digest,2
9630,2014-08-29 09:30,sent_weekly_digest,2
9631,2014-05-02 09:30,sent_weekly_digest,1
9631,2014-05-09 09:30,sent_weekly_digest,1
9631,2014-05-16 09:30,sent_weekly_digest,1
9631,2014-05-23 09:30,sent_weekly_digest,1
9631,2014-05-30 09:30,sent_weekly_digest,1
9631,2014-06-06 09:30,sent_weekly_digest,1
9631,2014-06-13 09:30,sent_weekly_digest,1
9631,2014-06-13 09:30,email_open,1
9631,2014-06-20 09:30,sent_weekly_digest,1
9631,2014-06-27 09:30,sent_weekly_digest,1
9631,2014-07-04 09:30,sent_weekly_digest,1
9631,2014-07-11 09:30,sent_weekly_digest,1
9631,2014-07-18 09:30,sent_weekly_digest,1
9631,2014-07-25 09:30,sent_weekly_digest,1
9631,2014-08-01 09:30,sent_weekly_digest,1
9631,2014-08-01 09:30,email_open,1
9631,2014-08-08 09:30,sent_weekly_digest,1
9631,2014-08-15 09:30,sent_weekly_digest,1
9631,2014-08-22 09:30,sent_weekly_digest,1
9631,2014-08-29 09:30,sent_weekly_digest,1
9631,2014-08-29 09:30,email_open,1
9638,2014-05-02 09:30,sent_weekly_digest,3
9638,2014-05-09 09:30,sent_weekly_digest,3
9638,2014-05-09 09:30,email_open,3
9638,2014-05-09 09:30,email_clickthrough,3
9638,2014-05-16 09:30,sent_weekly_digest,3
9638,2014-05-23 09:30,sent_weekly_digest,3
9638,2014-05-23 09:30,email_open,3
9638,2014-05-30 09:30,sent_weekly_digest,3
9638,2014-05-30 09:30,email_open,3
9638,2014-05-30 09:31,email_clickthrough,3
9638,2014-06-06 09:30,sent_weekly_digest,3
9638,2014-06-13 09:30,sent_weekly_digest,3
9638,2014-06-20 09:30,sent_weekly_digest,3
9638,2014-06-20 09:30,email_open,3
9638,2014-06-27 09:30,sent_weekly_digest,3
9638,2014-07-04 09:30,sent_weekly_digest,3
9638,2014-07-11 09:30,sent_weekly_digest,3
9638,2014-07-18 09:30,sent_weekly_digest,3
9638,2014-07-25 09:30,sent_weekly_digest,3
9638,2014-07-25 09:30,email_open,3
9638,2014-08-01 09:30,sent_weekly_digest,3
9638,2014-08-08 09:30,sent_weekly_digest,3
9638,2014-08-15 09:30,sent_weekly_digest,3
9638,2014-08-22 09:30,sent_weekly_digest,3
9638,2014-08-22 09:30,email_open,3
9638,2014-08-29 09:30,sent_weekly_digest,3
9639,2014-05-02 09:30,sent_weekly_digest,2
9639,2014-05-09 09:30,sent_weekly_digest,2
9639,2014-05-16 09:30,sent_weekly_digest,2
9639,2014-05-23 09:30,sent_weekly_digest,2
9639,2014-05-30 09:30,sent_weekly_digest,2
9639,2014-06-06 09:30,sent_weekly_digest,2
9639,2014-06-06 09:30,email_open,2
9639,2014-06-06 09:31,email_clickthrough,2
9639,2014-06-13 09:30,sent_weekly_digest,2
9639,2014-06-13 09:30,email_open,2
9639,2014-06-20 09:30,sent_weekly_digest,2
9639,2014-06-27 09:30,sent_weekly_digest,2
9639,2014-07-04 09:30,sent_weekly_digest,2
9639,2014-07-11 09:30,sent_weekly_digest,2
9639,2014-07-18 09:30,sent_weekly_digest,2
9639,2014-07-25 09:30,sent_weekly_digest,2
9639,2014-07-25 09:30,email_open,2
9639,2014-08-01 09:30,sent_weekly_digest,2
9639,2014-08-08 09:30,sent_weekly_digest,2
9639,2014-08-15 09:30,sent_weekly_digest,2
9639,2014-08-22 09:30,sent_weekly_digest,2
9639,2014-08-29 09:30,sent_weekly_digest,2
9639,2014-08-29 09:30,email_open,2
9639,2014-08-29 09:30,email_clickthrough,2
9640,2014-05-02 09:30,sent_weekly_digest,1
9640,2014-05-02 09:30,email_open,1
9640,2014-05-02 09:30,email_clickthrough,1
9640,2014-05-09 09:30,sent_weekly_digest,1
9640,2014-05-16 09:30,sent_weekly_digest,1
9640,2014-05-16 09:30,email_open,1
9640,2014-05-16 09:31,email_clickthrough,1
9640,2014-05-23 09:30,sent_weekly_digest,1
9640,2014-05-30 09:30,sent_weekly_digest,1
9640,2014-05-30 09:30,email_open,1
9640,2014-06-06 09:30,sent_weekly_digest,1
9640,2014-06-13 09:30,sent_weekly_digest,1
9640,2014-06-13 09:30,email_open,1
9640,2014-06-20 09:30,sent_weekly_digest,1
9640,2014-06-27 09:30,sent_weekly_digest,1
9640,2014-07-04 09:30,sent_weekly_digest,1
9640,2014-07-11 09:30,sent_weekly_digest,1
9640,2014-07-11 09:30,email_open,1
9640,2014-07-18 09:30,sent_weekly_digest,1
9640,2014-07-18 09:30,email_open,1
9640,2014-07-25 09:30,sent_weekly_digest,1
9640,2014-08-01 09:30,sent_weekly_digest,1
9640,2014-08-01 09:30,email_open,1
9640,2014-08-08 09:30,sent_weekly_digest,1
9640,2014-08-15 09:30,sent_weekly_digest,1
9640,2014-08-22 09:30,sent_weekly_digest,1
9640,2014-08-29 09:30,sent_weekly_digest,1
9641,2014-05-02 09:30,sent_weekly_digest,1
9641,2014-05-09 09:30,sent_weekly_digest,1
9641,2014-05-16 09:30,sent_weekly_digest,1
9641,2014-05-23 09:30,sent_weekly_digest,1
9641,2014-05-30 09:30,sent_weekly_digest,1
9641,2014-06-06 09:30,sent_weekly_digest,1
9641,2014-06-13 09:30,sent_weekly_digest,1
9641,2014-06-20 09:30,sent_weekly_digest,1
9641,2014-06-20 09:30,email_open,1
9641,2014-06-27 09:30,sent_weekly_digest,1
9641,2014-06-27 09:30,email_open,1
9641,2014-07-04 09:30,sent_weekly_digest,1
9641,2014-07-11 09:30,sent_weekly_digest,1
9641,2014-07-18 09:30,sent_weekly_digest,1
9641,2014-07-18 09:30,email_open,1
9641,2014-07-25 09:30,sent_weekly_digest,1
9641,2014-08-01 09:30,sent_weekly_digest,1
9641,2014-08-08 09:30,sent_weekly_digest,1
9641,2014-08-15 09:30,sent_weekly_digest,1
9641,2014-08-22 09:30,sent_weekly_digest,1
9641,2014-08-29 09:30,sent_weekly_digest,1
9652,2014-05-02 09:30,sent_weekly_digest,3
9652,2014-05-09 09:30,sent_weekly_digest,3
9652,2014-05-16 09:30,sent_weekly_digest,3
9652,2014-05-23 09:30,sent_weekly_digest,3
9652,2014-05-23 09:30,email_open,3
9652,2014-05-23 09:30,email_clickthrough,3
9652,2014-05-30 09:30,sent_weekly_digest,3
9652,2014-06-06 09:30,sent_weekly_digest,3
9652,2014-06-13 09:30,sent_weekly_digest,3
9652,2014-06-20 09:30,sent_weekly_digest,3
9652,2014-06-27 09:30,sent_weekly_digest,3
9652,2014-07-04 09:30,sent_weekly_digest,3
9652,2014-07-11 09:30,sent_weekly_digest,3
9652,2014-07-11 09:30,email_open,3
9652,2014-07-18 09:30,sent_weekly_digest,3
9652,2014-07-25 09:30,sent_weekly_digest,3
9652,2014-08-01 09:30,sent_weekly_digest,3
9652,2014-08-08 09:30,sent_weekly_digest,3
9652,2014-08-15 09:30,sent_weekly_digest,3
9652,2014-08-22 09:30,sent_weekly_digest,3
9652,2014-08-22 09:30,email_open,3
9652,2014-08-22 09:31,email_clickthrough,3
9652,2014-08-29 09:30,sent_weekly_digest,3
9653,2014-05-02 09:30,sent_weekly_digest,3
9653,2014-05-09 09:30,sent_weekly_digest,3
9653,2014-05-16 09:30,sent_weekly_digest,3
9653,2014-05-23 09:30,sent_weekly_digest,3
9653,2014-05-30 09:30,sent_weekly_digest,3
9653,2014-06-06 09:30,sent_weekly_digest,3
9653,2014-06-13 09:30,sent_weekly_digest,3
9653,2014-06-13 09:30,email_open,3
9653,2014-06-20 09:30,sent_weekly_digest,3
9653,2014-06-20 09:30,email_open,3
9653,2014-06-20 09:30,email_clickthrough,3
9653,2014-06-27 09:30,sent_weekly_digest,3
9653,2014-07-04 09:30,sent_weekly_digest,3
9653,2014-07-04 09:30,email_open,3
9653,2014-07-11 09:30,sent_weekly_digest,3
9653,2014-07-18 09:30,sent_weekly_digest,3
9653,2014-07-25 09:30,sent_weekly_digest,3
9653,2014-07-25 09:30,email_open,3
9653,2014-08-01 09:30,sent_weekly_digest,3
9653,2014-08-08 09:30,sent_weekly_digest,3
9653,2014-08-15 09:30,sent_weekly_digest,3
9653,2014-08-15 09:30,email_open,3
9653,2014-08-22 09:30,sent_weekly_digest,3
9653,2014-08-22 09:30,email_open,3
9653,2014-08-29 09:30,sent_weekly_digest,3
9653,2014-08-29 09:30,email_open,3
9655,2014-05-02 09:30,sent_weekly_digest,3
9655,2014-05-09 09:30,sent_weekly_digest,3
9655,2014-05-16 09:30,sent_weekly_digest,3
9655,2014-05-16 09:30,email_open,3
9655,2014-05-23 09:30,sent_weekly_digest,3
9655,2014-05-30 09:30,sent_weekly_digest,3
9655,2014-05-30 09:30,email_open,3
9655,2014-05-30 09:31,email_clickthrough,3
9655,2014-06-06 09:30,sent_weekly_digest,3
9655,2014-06-13 09:30,sent_weekly_digest,3
9655,2014-06-20 09:30,sent_weekly_digest,3
9655,2014-06-27 09:30,sent_weekly_digest,3
9655,2014-07-04 09:30,sent_weekly_digest,3
9655,2014-07-11 09:30,sent_weekly_digest,3
9655,2014-07-18 09:30,sent_weekly_digest,3
9655,2014-07-25 09:30,sent_weekly_digest,3
9655,2014-08-01 09:30,sent_weekly_digest,3
9655,2014-08-01 09:30,email_open,3
9655,2014-08-01 09:30,email_clickthrough,3
9655,2014-08-08 09:30,sent_weekly_digest,3
9655,2014-08-15 09:30,sent_weekly_digest,3
9655,2014-08-22 09:30,sent_weekly_digest,3
9655,2014-08-29 09:30,sent_weekly_digest,3
9665,2014-05-02 09:30,sent_weekly_digest,2
9665,2014-05-09 09:30,sent_weekly_digest,2
9665,2014-05-09 09:30,email_open,2
9665,2014-05-16 09:30,sent_weekly_digest,2
9665,2014-05-23 09:30,sent_weekly_digest,2
9665,2014-05-23 09:30,email_open,2
9665,2014-05-23 09:31,email_clickthrough,2
9665,2014-05-30 09:30,sent_weekly_digest,2
9665,2014-06-06 09:30,sent_weekly_digest,2
9665,2014-06-13 09:30,sent_weekly_digest,2
9665,2014-06-13 09:30,email_open,2
9665,2014-06-13 09:30,email_clickthrough,2
9665,2014-06-20 09:30,sent_weekly_digest,2
9665,2014-06-27 09:30,sent_weekly_digest,2
9665,2014-07-04 09:30,sent_weekly_digest,2
9665,2014-07-11 09:30,sent_weekly_digest,2
9665,2014-07-18 09:30,sent_weekly_digest,2
9665,2014-07-25 09:30,sent_weekly_digest,2
9665,2014-08-01 09:30,sent_weekly_digest,2
9665,2014-08-08 09:30,sent_weekly_digest,2
9665,2014-08-08 09:30,email_open,2
9665,2014-08-08 09:31,email_clickthrough,2
9665,2014-08-15 09:30,sent_weekly_digest,2
9665,2014-08-15 09:30,email_open,2
9665,2014-08-22 09:30,sent_weekly_digest,2
9665,2014-08-29 09:30,sent_weekly_digest,2
9665,2014-08-29 09:30,email_open,2
9665,2014-08-29 09:30,email_clickthrough,2
9666,2014-05-02 09:30,sent_weekly_digest,2
9666,2014-05-09 09:30,sent_weekly_digest,2
9666,2014-05-16 09:30,sent_weekly_digest,2
9666,2014-05-16 09:30,email_open,2
9666,2014-05-16 09:31,email_clickthrough,2
9666,2014-05-23 09:30,sent_weekly_digest,2
9666,2014-05-23 09:30,email_open,2
9666,2014-05-23 09:30,email_clickthrough,2
9666,2014-05-30 09:30,sent_weekly_digest,2
9666,2014-06-06 09:30,sent_weekly_digest,2
9666,2014-06-13 09:30,sent_weekly_digest,2
9666,2014-06-20 09:30,sent_weekly_digest,2
9666,2014-06-27 09:30,sent_weekly_digest,2
9666,2014-07-04 09:30,sent_weekly_digest,2
9666,2014-07-11 09:30,sent_weekly_digest,2
9666,2014-07-18 09:30,sent_weekly_digest,2
9666,2014-07-25 09:30,sent_weekly_digest,2
9666,2014-08-01 09:30,sent_weekly_digest,2
9666,2014-08-08 09:30,sent_weekly_digest,2
9666,2014-08-08 09:30,email_open,2
9666,2014-08-15 09:30,sent_weekly_digest,2
9666,2014-08-15 09:30,email_open,2
9666,2014-08-22 09:30,sent_weekly_digest,2
9666,2014-08-29 09:30,sent_weekly_digest,2
9669,2014-05-02 09:30,sent_weekly_digest,3
9669,2014-05-09 09:30,sent_weekly_digest,3
9669,2014-05-16 09:30,sent_weekly_digest,3
9669,2014-05-23 09:30,sent_weekly_digest,3
9669,2014-05-23 09:30,email_open,3
9669,2014-05-23 09:31,email_clickthrough,3
9669,2014-05-30 09:30,sent_weekly_digest,3
9669,2014-06-06 09:30,sent_weekly_digest,3
9669,2014-06-13 09:30,sent_weekly_digest,3
9669,2014-06-20 09:30,sent_weekly_digest,3
9669,2014-06-20 09:30,email_open,3
9669,2014-06-20 09:31,email_clickthrough,3
9669,2014-06-27 09:30,sent_weekly_digest,3
9669,2014-07-04 09:30,sent_weekly_digest,3
9669,2014-07-11 09:30,sent_weekly_digest,3
9669,2014-07-18 09:30,sent_weekly_digest,3
9669,2014-07-18 09:30,email_open,3
9669,2014-07-18 09:30,email_clickthrough,3
9669,2014-07-25 09:30,sent_weekly_digest,3
9669,2014-08-01 09:30,sent_weekly_digest,3
9669,2014-08-08 09:30,sent_weekly_digest,3
9669,2014-08-08 09:30,email_open,3
9669,2014-08-15 09:30,sent_weekly_digest,3
9669,2014-08-22 09:30,sent_weekly_digest,3
9669,2014-08-29 09:30,sent_weekly_digest,3
9669,2014-08-29 09:30,email_open,3
9671,2014-05-02 09:30,sent_weekly_digest,2
9671,2014-05-09 09:30,sent_weekly_digest,2
9671,2014-05-09 09:30,email_open,2
9671,2014-05-16 09:30,sent_weekly_digest,2
9671,2014-05-23 09:30,sent_weekly_digest,2
9671,2014-05-30 09:30,sent_weekly_digest,2
9671,2014-06-06 09:30,sent_weekly_digest,2
9671,2014-06-13 09:30,sent_weekly_digest,2
9671,2014-06-20 09:30,sent_weekly_digest,2
9671,2014-06-20 09:30,email_open,2
9671,2014-06-27 09:30,sent_weekly_digest,2
9671,2014-07-04 09:30,sent_weekly_digest,2
9671,2014-07-11 09:30,sent_weekly_digest,2
9671,2014-07-11 09:30,email_open,2
9671,2014-07-11 09:30,email_clickthrough,2
9671,2014-07-18 09:30,sent_weekly_digest,2
9671,2014-07-25 09:30,sent_weekly_digest,2
9671,2014-07-25 09:30,email_open,2
9671,2014-07-25 09:30,email_clickthrough,2
9671,2014-08-01 09:30,sent_weekly_digest,2
9671,2014-08-08 09:30,sent_weekly_digest,2
9671,2014-08-08 09:30,email_open,2
9671,2014-08-15 09:30,sent_weekly_digest,2
9671,2014-08-22 09:30,sent_weekly_digest,2
9671,2014-08-29 09:30,sent_weekly_digest,2
9676,2014-05-05 09:30,sent_weekly_digest,1
9676,2014-05-12 09:30,sent_weekly_digest,1
9676,2014-05-19 09:30,sent_weekly_digest,1
9676,2014-05-19 09:30,email_open,1
9676,2014-05-26 09:30,sent_weekly_digest,1
9676,2014-06-02 09:30,sent_weekly_digest,1
9676,2014-06-09 09:30,sent_weekly_digest,1
9676,2014-06-16 09:30,sent_weekly_digest,1
9676,2014-06-23 09:30,sent_weekly_digest,1
9676,2014-06-23 09:30,email_open,1
9676,2014-06-30 09:30,sent_weekly_digest,1
9676,2014-06-30 09:30,email_open,1
9676,2014-07-07 09:30,sent_weekly_digest,1
9676,2014-07-14 09:30,sent_weekly_digest,1
9676,2014-07-21 09:30,sent_weekly_digest,1
